iform	iclass	record_count	category	extension	isa_set	cpl	mode_16	mode_32	mode_64	vendor_scope	source_revision	source_reference
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_XMMdq_XMMdq_MEMdq_XMMdq_IMMb	VPERMIL2PD	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_XMMdq_XMMdq_XMMdq_MEMdq_IMMb	VPERMIL2PD	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_XMMdq_XMMdq_XMMdq_XMMdq_IMMb	VPERMIL2PD	2	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_YMMqq_YMMqq_MEMqq_YMMqq_IMMb	VPERMIL2PD	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_YMMqq_YMMqq_YMMqq_MEMqq_IMMb	VPERMIL2PD	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PD_YMMqq_YMMqq_YMMqq_YMMqq_IMMb	VPERMIL2PD	2	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_XMMdq_XMMdq_MEMdq_XMMdq_IMMb	VPERMIL2PS	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_XMMdq_XMMdq_XMMdq_MEMdq_IMMb	VPERMIL2PS	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_XMMdq_XMMdq_XMMdq_XMMdq_IMMb	VPERMIL2PS	2	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_YMMqq_YMMqq_MEMqq_YMMqq_IMMb	VPERMIL2PS	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_YMMqq_YMMqq_YMMqq_MEMqq_IMMb	VPERMIL2PS	1	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMIL2PS_YMMqq_YMMqq_YMMqq_YMMqq_IMMb	VPERMIL2PS	2	XOP	XOP	XOP	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMdq_MEMdq_IMMb	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMdq_XMMdq_IMMb	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMdq_XMMdq_MEMdq	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMdq_XMMdq_XMMdq	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMf64_MASKmskw_MEMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMf64_MASKmskw_XMMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMqq_MEMqq_IMMb	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMqq_YMMqq_IMMb	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMqq_YMMqq_MEMqq	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_YMMqq_YMMqq_YMMqq	VPERMILPD	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VPERMILPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMdq_MEMdq_IMMb	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMdq_XMMdq_IMMb	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMdq_XMMdq_MEMdq	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMdq_XMMdq_XMMdq	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMf32_MASKmskw_MEMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMf32_MASKmskw_XMMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMf32_MASKmskw_MEMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMf32_MASKmskw_YMMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMqq_MEMqq_IMMb	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMqq_YMMqq_IMMb	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMqq_YMMqq_MEMqq	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_YMMqq_YMMqq_YMMqq	VPERMILPS	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VPERMILPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMqq_MEMqq_IMMb	VPERMPD	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_YMMqq_YMMqq_IMMb	VPERMPD	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VPERMPD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VPERMPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VPERMPS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_YMMqq_YMMqq_MEMqq	VPERMPS	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_YMMqq_YMMqq_YMMqq	VPERMPS	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VPERMPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VPERMPS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMqq_MEMqq_IMMb	VPERMQ	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMqq_YMMqq_IMMb	VPERMQ	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMu64_MASKmskw_YMMu64_IMM8_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_ZMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_ZMMu64_MASKmskw_ZMMu64_IMM8_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPERMQ	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512	VPERMT2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPERMT2D	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VPERMT2PD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VPERMT2PS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPERMT2Q	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPERMT2W	1	AVX512	AVX512EVEX	AVX512BW_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPERMT2W	1	AVX512	AVX512EVEX	AVX512BW_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPERMT2W	1	AVX512	AVX512EVEX	AVX512BW_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPERMT2W	1	AVX512	AVX512EVEX	AVX512BW_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMT2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPERMT2W	1	AVX512	AVX512EVEX	AVX512BW_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
